,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low
285,2,Morning Run,3606.3,1353,1441,8.4,Run,Run,0,11701853018,2024-06-21T02:39:31Z,2024-06-21T08:09:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516647117212415, 73.9263457339257]","[18.515993831679225, 73.92768985591829]",2.665,5.452,,FALSE,,,FALSE,FALSE,561.9,558.9
286,2,Morning Run,5321.3,2065,2077,12.3,Run,Run,0,11686123258,2024-06-19T02:31:52Z,2024-06-19T08:01:52Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516705119982362, 73.92622034065425]","[18.518616361543536, 73.92842939123511]",2.577,3.886,,FALSE,,,FALSE,FALSE,565.9,556
287,2,Night Run,5045.8,3162,3162,14.4,Walk,Walk,,11682797523,2024-06-18T16:34:47Z,2024-06-18T22:04:47Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.520018, 73.928719]","[18.519574, 73.927488]",1.596,5.15,,FALSE,,,FALSE,FALSE,565.9,556.5
288,2,Morning Run,5185.3,2013,2013,16,Run,Run,0,11670189653,2024-06-17T02:19:53Z,2024-06-17T07:49:53Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51666698232293, 73.92647213302553]","[18.519090861082077, 73.92652225680649]",2.576,3.635,,FALSE,,,FALSE,FALSE,567.1,556
289,2,Evening Run,5326.9,2114,2114,11.7,Run,Run,0,11651136008,2024-06-14T14:39:14Z,2024-06-14T20:09:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516798745840788, 73.92628722824156]","[18.518611835315824, 73.92815815284848]",2.52,3.882,,FALSE,,,FALSE,FALSE,565.8,556
290,2,Night Walk,5005.2,3266,3393,10.6,Walk,Walk,,11644973779,2024-06-13T16:57:14Z,2024-06-13T22:27:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51962353102863, 73.92828782089055]","[18.51954977028072, 73.92785883508623]",1.533,5.18,,FALSE,,,FALSE,FALSE,561.9,557.1
291,2,Morning Run,5450.9,2011,2014,17.4,Run,Run,0,11640031211,2024-06-13T02:20:13Z,2024-06-13T07:50:13Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51674208417535, 73.92636601813138]","[18.518496165052056, 73.92650289461017]",2.711,5.976,,FALSE,,,FALSE,FALSE,567.3,556.5
292,2,Night Walk,5292.6,3532,3532,11.5,Walk,Walk,,11628203951,2024-06-11T15:50:19Z,2024-06-11T21:20:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519596373662353, 73.92842905595899]","[18.51953962817788, 73.92825328744948]",1.498,4.433,,FALSE,,,FALSE,FALSE,565.8,557
293,2,Morning Run,5133.3,1967,1982,13.6,Run,Run,0,11623666861,2024-06-11T02:17:32Z,2024-06-11T07:47:32Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516707383096218, 73.92617935314775]","[18.518658187240362, 73.92753403633833]",2.61,8.428,,FALSE,,,FALSE,FALSE,565,555.8
294,2,Night Walk,4614.5,3117,3117,11.7,Walk,Walk,,11620200518,2024-06-10T15:52:10Z,2024-06-10T21:22:10Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51973257958889, 73.92836149781942]","[18.519569467753172, 73.92680028453469]",1.48,2.67,,FALSE,,,FALSE,FALSE,565.9,557.1
295,2,Morning Run,3311.6,1292,1296,11.4,Run,Run,0,11608152256,2024-06-09T03:20:41Z,2024-06-09T08:50:41Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516684332862496, 73.92628119327128]","[18.513477332890034, 73.92297176644206]",2.563,3.819,,FALSE,,,FALSE,FALSE,567.9,558.9
296,2,Evening Run,5289.4,2140,2140,16.3,Run,Run,0,11596225357,2024-06-07T14:21:47Z,2024-06-07T19:51:47Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51676555350423, 73.92624137923121]","[18.519239639863372, 73.92651085741818]",2.472,3.648,,FALSE,,,FALSE,FALSE,567,558.4
297,2,Night Walk,5070.6,3980,4015,13,Walk,Walk,,11589590777,2024-06-06T16:19:12Z,2024-06-06T21:49:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519702, 73.928454]","[18.51962, 73.927487]",1.274,3.84,,FALSE,,,FALSE,FALSE,567.3,557
298,2,Night Walk,5189.8,3849,3849,16.1,Walk,Walk,,11581300744,2024-06-05T16:06:38Z,2024-06-05T21:36:38Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519728472456336, 73.928460823372]","[18.519482798874378, 73.92747854813933]",1.348,4.028,,FALSE,,,FALSE,FALSE,565.9,556.5
299,2,Morning Run,5225.3,2082,2082,16.3,Run,Run,0,11576444374,2024-06-05T02:18:27Z,2024-06-05T07:48:27Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516617780551314, 73.92644723877311]","[18.518632287159562, 73.92783997580409]",2.51,3.886,,FALSE,,,FALSE,FALSE,567.9,555.8
300,2,Evening Walk,5065.4,3377,3377,14.1,Walk,Walk,,11572747181,2024-06-04T16:04:36Z,2024-06-04T21:34:36Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519602240994573, 73.9283024892211]","[18.51944725960493, 73.92717964947224]",1.5,5.328,,FALSE,,,FALSE,FALSE,565.9,556
301,2,Evening Walk,5010.6,3429,3429,17,Walk,Walk,,11564401640,2024-06-03T15:42:21Z,2024-06-03T21:12:21Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519539460539818, 73.92830584198236]","[18.519512973725796, 73.92797878012061]",1.461,2.802,,FALSE,,,FALSE,FALSE,568.8,557.1
302,2,Morning Run,5019.8,1941,1941,16.9,Run,Run,0,11560390729,2024-06-03T02:26:29Z,2024-06-03T07:56:29Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516643261536956, 73.92630944028497]","[18.517682952806354, 73.92641119658947]",2.586,4.788,,FALSE,,,FALSE,FALSE,567.9,556.5
303,2,Evening Walk,5217.4,3475,3490,15.4,Walk,Walk,,11557679416,2024-06-02T15:52:18Z,2024-06-02T21:22:18Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51963434368372, 73.92817382700741]","[18.519915472716093, 73.92977074719965]",1.501,5.418,,FALSE,,,FALSE,FALSE,567.2,554.1
304,2,Morning Run,4755.6,1827,1831,14.4,Run,Run,0,11544049990,2024-06-01T01:57:30Z,2024-06-01T07:27:30Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51662825793028, 73.92638051882386]","[18.5181088373065, 73.92650096677244]",2.603,6.465,,FALSE,,,FALSE,FALSE,567.9,558.9
305,2,Evening Walk,6065.7,4311,4311,17.1,Walk,Walk,,11534229473,2024-05-30T16:03:38Z,2024-05-30T21:33:38Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51978873834014, 73.92839242704213]","[18.51942186243832, 73.92743605189025]",1.407,3.252,,FALSE,,,FALSE,FALSE,567.6,555.8
306,2,Morning Run,4482.8,1801,1804,15.6,Run,Run,0,11529545811,2024-05-30T02:16:52Z,2024-05-30T07:46:52Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51665566675365, 73.9263959415257]","[18.518735636025667, 73.92753604799509]",2.489,3.452,,FALSE,,,FALSE,FALSE,567.3,556
307,2,Evening Walk,4741.5,3405,3405,10.7,Walk,Walk,,11526160302,2024-05-29T16:02:44Z,2024-05-29T21:32:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519693268463016, 73.9284383598715]","[18.519631326198578, 73.92770863138139]",1.393,4.92,,FALSE,,,FALSE,FALSE,565.9,557
308,2,Evening Walk,5177.6,3497,3497,14.3,Walk,Walk,,11517771787,2024-05-28T15:17:42Z,2024-05-28T20:47:42Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519778763875365, 73.92841874621809]","[18.519532335922122, 73.92710823565722]",1.481,3.062,,FALSE,,,FALSE,FALSE,565.9,556
309,2,Morning Run,3147.3,1179,1179,10.5,Run,Run,0,11513677315,2024-05-28T02:20:31Z,2024-05-28T07:50:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516618367284536, 73.92641748301685]","[18.518548468127847, 73.92837557941675]",2.669,4.018,,FALSE,,,FALSE,FALSE,567.3,555.8
310,2,Evening Brisk Walk,5028.1,3175,3175,18.1,Walk,Walk,,11510328893,2024-05-27T15:34:35Z,2024-05-27T21:04:35Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519381880760193, 73.92846149392426]","[18.519600983709097, 73.92821146175265]",1.584,6.178,,FALSE,,,FALSE,FALSE,567.9,556
311,2,Morning Run,3663.1,1462,1462,13.4,Run,Run,0,11498143332,2024-05-26T02:11:09Z,2024-05-26T07:41:09Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667519658804, 73.92621866427362]","[18.51635467261076, 73.92761902883649]",2.506,3.572,,FALSE,,,FALSE,FALSE,567.4,558.9
312,2,Evening Brisk Walk,4745.7,3076,3076,11.7,Walk,Walk,,11495767657,2024-05-25T16:33:41Z,2024-05-25T22:03:41Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519694, 73.928467]","[18.51955, 73.928068]",1.543,3.12,,FALSE,,,FALSE,FALSE,565.9,557
313,2,Evening Walk,5016,3524,3564,11.9,Walk,Walk,,11480310946,2024-05-23T16:18:34Z,2024-05-23T21:48:34Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519607, 73.928377]","[18.519752, 73.928299]",1.423,4.56,,FALSE,,,FALSE,FALSE,567.2,557.1
314,2,Morning Run,3624.3,1473,1495,9.1,Run,Run,0,11475809830,2024-05-23T02:20:31Z,2024-05-23T07:50:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516702856868505, 73.9261681213975]","[18.518592724576592, 73.92880272120237]",2.46,4.53,,FALSE,,,FALSE,FALSE,565.8,556
315,2,Night Walk,5014.7,3411,3411,14.2,Walk,Walk,,11472535703,2024-05-22T16:13:39Z,2024-05-22T21:43:39Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519613, 73.92816]","[18.519498, 73.927208]",1.47,3.54,,FALSE,,,FALSE,FALSE,565.9,556
316,2,Evening walk,2549.5,1395,3369,4.7,Walk,Walk,,11464641307,2024-05-21T16:07:02Z,2024-05-21T21:37:02Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519712, 73.928421]","[18.51858, 73.930524]",1.828,2.6,,FALSE,,,FALSE,FALSE,561.9,556.1
317,2,Morning Run,5004.3,2073,2119,14.2,Run,Run,0,11460215040,2024-05-21T02:40:46Z,2024-05-21T08:10:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516629934310913, 73.92619946971536]","[18.51867084391415, 73.9266012981534]",2.414,4.81,,FALSE,,,FALSE,FALSE,567.9,555.8
318,2,Evening Walk,4257.9,2956,3147,9.9,Walk,Walk,,11456771917,2024-05-20T15:56:44Z,2024-05-20T21:26:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519832, 73.928125]","[18.51964, 73.927194]",1.44,7.1,,FALSE,,,FALSE,FALSE,567.1,557.1
319,2,Morning Run,3460.1,1330,1362,11.3,Run,Run,0,11443648080,2024-05-19T02:57:02Z,2024-05-19T08:27:02Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516786759719253, 73.92595329321921]","[18.516347631812096, 73.92495073378086]",2.602,5.416,,FALSE,,,FALSE,FALSE,567.9,558.9
320,2,Morning Run,5210.9,2065,2074,16.3,Run,Run,0,11421200639,2024-05-16T01:54:19Z,2024-05-16T07:24:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51669288240373, 73.92607977613807]","[18.518638825044036, 73.92740654759109]",2.523,4.944,,FALSE,,,FALSE,FALSE,567.9,556
321,2,Morning Run,2641,1054,1057,5.4,Run,Run,0,11405110272,2024-05-14T01:44:59Z,2024-05-14T07:14:59Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516651391983032, 73.92612604424357]","[18.517033774405718, 73.93087238073349]",2.506,3.614,,FALSE,,,FALSE,FALSE,561.9,556.2
322,2,Morning Run,3006.9,1232,1238,11.1,Run,Run,0,11397570916,2024-05-13T01:41:16Z,2024-05-13T07:11:16Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516654325649142, 73.92608203925192]","[18.515645060688257, 73.92797433771193]",2.441,3.548,,FALSE,,,FALSE,FALSE,567.9,558.9
323,2,Morning Run,4050.1,1631,1674,2.4,Run,Run,0,11342568811,2024-05-06T02:03:49Z,2024-05-06T07:33:49Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60941876657307, 77.45276494883001]","[28.605620674788952, 77.44644105434418]",2.483,11.159,,FALSE,,,FALSE,FALSE,209.5,203.1
324,2,Morning Run,2981.3,1194,1243,2.1,Run,Run,0,11326414586,2024-05-04T02:12:22Z,2024-05-04T07:42:22Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.609499149024487, 77.45273024775088]","[28.60536896623671, 77.4545266572386]",2.497,11.192,,FALSE,,,FALSE,FALSE,209.5,202.7
325,2,Morning Run,4233.2,1636,1693,20.4,Run,Run,0,11295473561,2024-04-30T02:07:51Z,2024-04-30T07:37:51Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60951943323016, 77.452807193622]","[28.60618687234819, 77.44524914771318]",2.588,11.48,,FALSE,,,FALSE,FALSE,215,202.2
326,2,Morning Run,3615.4,1422,1427,0,Run,Run,0,11287923557,2024-04-29T02:05:00Z,2024-04-29T07:35:00Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60935657285154, 77.45289461687207]","[28.604726074263453, 77.44955467991531]",2.542,4.242,,FALSE,,,FALSE,FALSE,209.5,204
327,2,Morning Run,3559.9,1302,1345,6.4,Run,Run,0,11272064201,2024-04-27T01:59:37Z,2024-04-27T07:29:37Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.609449779614806, 77.45281188748777]","[28.604472940787673, 77.4499402474612]",2.734,12.288,,FALSE,,,FALSE,FALSE,209.5,202.7
328,2,Morning Run,3613.1,1424,1432,10.8,Run,Run,0,11250920588,2024-04-24T02:23:43Z,2024-04-24T07:53:43Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516650637611747, 73.92601833678782]","[18.517272155731916, 73.92792211845517]",2.537,3.808,,FALSE,,,FALSE,FALSE,567.9,556.5
329,2,Morning Run,3863.4,1542,1550,13.5,Run,Run,0,11236039054,2024-04-22T02:13:22Z,2024-04-22T07:43:22Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667569950223, 73.92605613917112]","[18.515946893021464, 73.92773394472897]",2.505,3.44,,FALSE,,,FALSE,FALSE,567.3,558.7
330,2,Morning Run,3197.3,1274,1274,8,Run,Run,0,11207027747,2024-04-18T02:30:14Z,2024-04-18T08:00:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51669288240373, 73.92605546861887]","[18.516024677082896, 73.92772447317839]",2.51,4.348,,FALSE,,,FALSE,FALSE,564.1,558.3
331,2,Morning Run,4385.9,1753,1760,14.3,Run,Run,0,11131695807,2024-04-08T02:15:39Z,2024-04-08T07:45:39Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51671677082777, 73.92593334428966]","[18.51639373227954, 73.92723228782415]",2.502,3.44,,FALSE,,,FALSE,FALSE,567.9,558.9
332,2,Morning Run,2342.9,860,860,5.3,Run,Run,0,11102253808,2024-04-04T03:02:34Z,2024-04-04T08:32:34Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51667955517769, 73.92601414583623]","[18.516428181901574, 73.92718073911965]",2.724,3.544,,FALSE,,,FALSE,FALSE,561.9,558.9
333,2,Morning Run,2415.3,904,915,5.4,Run,Run,0,11095104221,2024-04-03T02:39:22Z,2024-04-03T08:09:22Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51674946025014, 73.92605546861887]","[18.516617445275187, 73.92682752572]",2.672,3.528,,FALSE,,,FALSE,FALSE,561.9,558.9
334,2,Morning Run,2384.3,949,963,5.3,Run,Run,0,11080365215,2024-04-01T02:40:21Z,2024-04-01T08:10:21Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51668005809188, 73.92608958296478]","[18.51649205200374, 73.92709415405989]",2.512,4.524,,FALSE,,,FALSE,FALSE,561.9,558.9
335,2,Morning Run,2386.3,919,958,5.3,Run,Run,0,11052715243,2024-03-28T02:27:34Z,2024-03-28T07:57:34Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,3,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516660276800394, 73.92600467428565]","[18.51654418744147, 73.9268119353801]",2.597,5.044,,FALSE,,,FALSE,FALSE,561.9,558.9
336,2,Morning Run,1684,577,584,5.4,Run,Run,0,11038927818,2024-03-26T02:38:47Z,2024-03-26T08:08:47Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.517030086368322, 73.92576763406396]","[18.51514969021082, 73.92314527183771]",2.918,5.166,,FALSE,,,FALSE,FALSE,562.5,558.9
337,2,Morning Run,2211.9,825,828,5.3,Run,Run,0,11025006127,2024-03-24T02:55:55Z,2024-03-24T08:25:55Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516630018129945, 73.92605144530535]","[18.515510950237513, 73.92798515036702]",2.681,3.978,,FALSE,,,FALSE,FALSE,561.9,558.9
338,2,Morning Run,3492.7,1341,1370,8.3,Run,Run,0,11005120819,2024-03-21T02:22:31Z,2024-03-21T07:52:31Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516589952632785, 73.92604264430702]","[18.51564757525921, 73.92792387865484]",2.605,5.328,,FALSE,,,FALSE,FALSE,561.9,558.9
339,2,Morning Run,2452.1,887,893,5.4,Run,Run,0,10990099325,2024-03-19T02:35:32Z,2024-03-19T08:05:32Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516643261536956, 73.92598849721253]","[18.516658768057823, 73.92655025236309]",2.764,5.45,,FALSE,,,FALSE,FALSE,562.1,559
340,2,Morning Run,1874.8,702,720,2.4,Run,Run,0,10975599441,2024-03-17T01:41:09Z,2024-03-17T07:11:09Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516717860475183, 73.92600174061954]","[18.518585935235023, 73.92766546458006]",2.671,4.184,,FALSE,,,FALSE,FALSE,562.1,555.9
341,2,Morning Run,2387.2,902,902,5.5,Run,Run,0,10962184477,2024-03-15T02:16:09Z,2024-03-15T07:46:09Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516634879633784, 73.92621078528464]","[18.516382751986384, 73.92726765945554]",2.647,4.747,,FALSE,,,FALSE,FALSE,562.1,559
342,2,Morning Run,2319.5,850,856,5.3,Run,Run,0,10955181770,2024-03-14T02:34:14Z,2024-03-14T08:04:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51665331982076, 73.92592797987163]","[18.516287533566356, 73.92747125588357]",2.729,4.826,,FALSE,,,FALSE,FALSE,562.1,559
343,2,Morning Run,2292.9,878,878,5.4,Run,Run,0,10940563476,2024-03-12T02:23:12Z,2024-03-12T07:53:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5167826525867, 73.9259345177561]","[18.516161385923624, 73.92766051925719]",2.612,3.554,,FALSE,,,FALSE,FALSE,562.1,559
344,2,Morning Run,3028.3,1121,1132,7.2,Run,Run,0,10907026320,2024-03-07T02:19:48Z,2024-03-07T07:49:48Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516883989796042, 73.92629225738347]","[18.516755746677518, 73.9255079627037]",2.701,6.374,77,FALSE,,,FALSE,FALSE,562.1,558.7
345,2,Morning Run,2951.4,1098,1112,4.4,Run,Run,0,10892502120,2024-03-05T02:30:46Z,2024-03-05T08:00:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516676537692547, 73.92602923326194]","[18.51672255434096, 73.92550494521856]",2.688,4.376,78.5,FALSE,,,FALSE,FALSE,561.3,559
346,2,Morning Run,2217.4,527,173998,6.2,Run,Run,0,10892435784,2024-03-03T02:09:49Z,2024-03-03T07:39:49Z,(GMT+05:30) Asia/Kolkata,19800,,,,4,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516642339527607, 73.92487437464297]","[18.516693469136953, 73.92605798318982]",4.208,19.261,79.1,FALSE,,,FALSE,FALSE,562.1,557.4
347,2,Morning Run,3650.4,1369,1398,8.7,Run,Run,0,10858781278,2024-02-29T02:47:54Z,2024-02-29T08:17:54Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516665641218424, 73.925965949893]","[18.516477048397064, 73.92696859315038]",2.666,5.142,75.5,FALSE,,,FALSE,FALSE,562.1,558.7
348,2,Morning Run,3491.3,1339,1342,8.4,Run,Run,0,10844722830,2024-02-27T02:37:52Z,2024-02-27T08:07:52Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516694642603397, 73.92600827850401]","[18.516092067584395, 73.92764274962246]",2.607,4.666,79.2,FALSE,,,FALSE,FALSE,562.1,559
349,2,Night Walk,2126.3,1240,1267,9.7,Run,Run,0,10835279538,2024-02-25T15:30:39Z,2024-02-25T21:00:39Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.519994597882032, 73.92900765873492]","[18.519845819100738, 73.92802479676902]",1.715,3.74,53.1,FALSE,,,FALSE,FALSE,556.4,553
350,2,Morning Run,3031.3,1182,1212,7.2,Run,Run,0,10830936671,2024-02-25T02:51:50Z,2024-02-25T08:21:50Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516610069200397, 73.92607474699616]","[18.51686823181808, 73.92601347528398]",2.565,5.526,74.5,FALSE,,,FALSE,FALSE,562.1,558.7
351,2,Morning Run,2381.9,863,875,5.4,Run,Run,0,10811658477,2024-02-22T02:38:02Z,2024-02-22T08:08:02Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516763877123594, 73.92606376670301]","[18.51650428958237, 73.92692727036774]",2.76,5.47,76.4,FALSE,,,FALSE,FALSE,562.1,559
